fips,year,laborfc,employed,unemplvl,unemprate
8107,2019,16491,16132,359,2.2
8109,2019,3606,3462,144,4
8111,2019,570,553,17,3
8113,2019,5900,5737,163,2.8
8115,2019,1231,1206,25,2
8117,2019,23179,22760,419,1.8
8119,2019,12821,12425,396,3.1
8121,2019,3000,2941,59,2
8123,2019,170001,165670,4331,2.5
8125,2019,6224,6126,98,1.6
9001,2019,481023,463547,17476,3.6
9003,2019,483303,464533,18770,3.9
9005,2019,105182,101543,3639,3.5
9007,2019,93696,90703,2993,3.2
9009,2019,461613,443514,18099,3.9
9011,2019,137386,132423,4963,3.6
9013,2019,87047,84207,2840,3.3
9015,2019,64281,61697,2584,4
10001,2019,79411,76097,3314,4.2
10003,2019,300148,289100,11048,3.7
10005,2019,107706,103648,4058,3.8
11001,2019,409969,387482,22487,5.5
12001,2019,139217,135112,4105,2.9
12003,2019,11852,11484,368,3.1
12005,2019,84235,80980,3255,3.9
12007,2019,11062,10715,347,3.1
12009,2019,284087,275025,9062,3.2
12011,2019,1040519,1008813,31706,3
12013,2019,4819,4622,197,4.1
12015,2019,71865,69239,2626,3.7
12017,2019,47377,45096,2281,4.8
12019,2019,107718,104467,3251,3
12021,2019,180626,175040,5586,3.1
12023,2019,29797,28831,966,3.2
12027,2019,14185,13686,499,3.5
12029,2019,5828,5606,222,3.8
12031,2019,491946,475890,16056,3.3
12033,2019,145919,141253,4666,3.2
12035,2019,47030,45235,1795,3.8
12037,2019,4650,4486,164,3.5
12039,2019,18833,18061,772,4.1
12041,2019,7145,6900,245,3.4
12043,2019,5384,5173,211,3.9
12045,2019,5772,5495,277,4.8
12047,2019,4340,4162,178,4.1
12049,2019,8502,8074,428,5
12051,2019,15587,14680,907,5.8
12053,2019,71923,68906,3017,4.2
12055,2019,36094,34452,1642,4.5
12057,2019,750269,727117,23152,3.1
12059,2019,6947,6701,246,3.5
12061,2019,65457,62949,2508,3.8
12063,2019,17145,16522,623,3.6
12065,2019,5623,5436,187,3.3
12067,2019,2855,2769,86,3
12069,2019,159027,153919,5108,3.2
12071,2019,348027,337116,10911,3.1
12073,2019,155493,150713,4780,3.1
12075,2019,16725,16104,621,3.7
12077,2019,2639,2545,94,3.6
12079,2019,7469,7188,281,3.8
12081,2019,179993,174382,5611,3.1
12083,2019,137624,132335,5289,3.8
12085,2019,74119,71786,2333,3.1
12086,2019,1383989,1350924,33065,2.4
12087,2019,46755,45792,963,2.1
12089,2019,41210,40000,1210,2.9
12091,2019,96940,94342,2598,2.7
12093,2019,17801,17184,617,3.5
12095,2019,762737,740564,22173,2.9
12097,2019,184329,178283,6046,3.3
12099,2019,733663,709694,23969,3.3
12101,2019,237941,229631,8310,3.5
12103,2019,494185,479472,14713,3
12105,2019,305752,294472,11280,3.7
12107,2019,26563,25413,1150,4.3
12109,2019,132464,128970,3494,2.6
12111,2019,145111,139389,5722,3.9
12113,2019,82903,80448,2455,3
12115,2019,189137,183288,5849,3.1
12117,2019,255529,248085,7444,2.9
12119,2019,32628,31126,1502,4.6
12121,2019,18046,17427,619,3.4
12123,2019,8229,7934,295,3.6
12125,2019,4638,4501,137,3
12127,2019,254312,245545,8767,3.4
12129,2019,14921,14487,434,2.9
12131,2019,31577,30685,892,2.8
12133,2019,9678,9348,330,3.4
13001,2019,9306,8945,361,3.9
13003,2019,4695,4552,143,3
13005,2019,4966,4790,176,3.5
13007,2019,1163,1108,55,4.7
13009,2019,17409,16671,738,4.2
13011,2019,9616,9352,264,2.7
13013,2019,40385,39247,1138,2.8
13015,2019,50539,48885,1654,3.3
13017,2019,5348,5053,295,5.5
13019,2019,7474,7176,298,4
13021,2019,67896,65249,2647,3.9
13023,2019,4531,4303,228,5
13025,2019,7258,6964,294,4.1
13027,2019,6901,6668,233,3.4
13029,2019,18286,17738,548,3
13031,2019,36540,35170,1370,3.7
13033,2019,9154,8689,465,5.1
13035,2019,10737,10377,360,3.4
13037,2019,2233,2152,81,3.6
13039,2019,20869,20113,756,3.6
13043,2019,5548,5383,165,3
13045,2019,55210,53325,1885,3.4
13047,2019,33517,32518,999,3
13049,2019,4785,4604,181,3.8
13051,2019,139657,135052,4605,3.3
13053,2019,1997,1906,91,4.6
13055,2019,10307,9795,512,5
13057,2019,135814,132118,3696,2.7
13059,2019,59096,56997,2099,3.6
13061,2019,880,819,61,6.9
13063,2019,137796,131980,5816,4.2
13065,2019,2654,2550,104,3.9
13067,2019,425167,412592,12575,3
13069,2019,18869,18138,731,3.9
13071,2019,21377,20702,675,3.2
13073,2019,75134,72860,2274,3
13075,2019,7988,7718,270,3.4
13077,2019,74594,72410,2184,2.9
13079,2019,5605,5404,201,3.6
13081,2019,9433,9065,368,3.9
13083,2019,8209,7941,268,3.3
13085,2019,12320,11971,349,2.8
13087,2019,11540,11101,439,3.8
13089,2019,399354,385700,13654,3.4
13091,2019,7081,6700,381,5.4
13093,2019,5071,4880,191,3.8
13095,2019,38327,36509,1818,4.7
13097,2019,73217,70640,2577,3.5
13099,2019,4372,4201,171,3.9
13101,2019,1909,1856,53,2.8
13103,2019,30889,30000,889,2.9
13105,2019,7658,7352,306,4
13107,2019,8287,7847,440,5.3
13109,2019,4862,4698,164,3.4
13111,2019,11512,11132,380,3.3
13113,2019,57985,56256,1729,3
13115,2019,44144,42455,1689,3.8
13117,2019,122076,118737,3339,2.7
13119,2019,9942,9592,350,3.5
13121,2019,556954,537605,19349,3.5
13123,2019,11861,11444,417,3.5
13125,2019,1272,1225,47,3.7
13127,2019,39345,38039,1306,3.3
13129,2019,27976,27025,951,3.4
13131,2019,10449,10093,356,3.4
13133,2019,7010,6740,270,3.9
13135,2019,489610,474882,14728,3
13137,2019,19069,18411,658,3.5
13139,2019,102061,99222,2839,2.8
13141,2019,2447,2312,135,5.5
13143,2019,12557,12141,416,3.3
13145,2019,16649,16139,510,3.1
13147,2019,11303,10903,400,3.5
13149,2019,5248,5073,175,3.3
13151,2019,115495,111409,4086,3.5
13153,2019,70345,68005,2340,3.3
13155,2019,3328,3172,156,4.7
13157,2019,36518,35550,968,2.7
13159,2019,6939,6726,213,3.1
13161,2019,6051,5772,279,4.6
13163,2019,6572,6260,312,4.7
13165,2019,3143,2983,160,5.1
13167,2019,4036,3889,147,3.6
13169,2019,13696,13262,434,3.2
13171,2019,8232,7914,318,3.9
13173,2019,3748,3601,147,3.9
13175,2019,19142,18269,873,4.6
13177,2019,14717,14268,449,3.1
13179,2019,26096,25119,977,3.7
13181,2019,3554,3417,137,3.9
13183,2019,8137,7841,296,3.6
13185,2019,51180,49376,1804,3.5
13187,2019,16719,16200,519,3.1
13189,2019,8852,8402,450,5.1
13191,2019,6167,5948,219,3.6
13193,2019,4693,4476,217,4.6
13195,2019,13282,12877,405,3
13197,2019,3305,3165,140,4.2
13199,2019,8911,8510,401,4.5
13201,2019,2749,2659,90,3.3
13205,2019,8445,8060,385,4.6
13207,2019,12995,12574,421,3.2
13209,2019,3807,3607,200,5.3
13211,2019,9240,8953,287,3.1
13213,2019,15505,14725,780,5
13215,2019,77490,73977,3513,4.5
13217,2019,52197,50187,2010,3.9
13219,2019,19510,19014,496,2.5
13221,2019,6929,6706,223,3.2
13223,2019,85916,83397,2519,2.9
13225,2019,11826,11343,483,4.1
13227,2019,15271,14816,455,3
13229,2019,8698,8404,294,3.4
13231,2019,8899,8631,268,3
13233,2019,18429,17761,668,3.6
13235,2019,4052,3896,156,3.8
13237,2019,8185,7831,354,4.3
13239,2019,800,760,40,5
13241,2019,7152,6900,252,3.5
13243,2019,2527,2405,122,4.8
13245,2019,85085,81242,3843,4.5
13247,2019,44751,43061,1690,3.8
13249,2019,2200,2115,85,3.9
13251,2019,5088,4813,275,5.4
13253,2019,3037,2903,134,4.4
13255,2019,28675,27530,1145,4
13257,2019,10685,10273,412,3.9
13259,2019,2396,2296,100,4.2
13261,2019,12686,12077,609,4.8
13263,2019,2819,2693,126,4.5
13265,2019,567,539,28,4.9
13267,2019,9560,9194,366,3.8
13269,2019,3074,2950,124,4
13271,2019,4107,3716,391,9.5
13273,2019,3510,3333,177,5
13275,2019,16470,15807,663,4
13277,2019,19751,19088,663,3.4
13279,2019,11655,11079,576,4.9
13281,2019,3893,3705,188,4.8
13283,2019,2642,2503,139,5.3
13285,2019,37304,36117,1187,3.2
13287,2019,3139,3019,120,3.8
13289,2019,2878,2722,156,5.4
13291,2019,10274,9953,321,3.1
13293,2019,11320,10916,404,3.6
13295,2019,31358,30242,1116,3.6
13297,2019,46011,44601,1410,3.1
13299,2019,15555,14986,569,3.7
13301,2019,2821,2693,128,4.5
13303,2019,7013,6722,291,4.1
13305,2019,11403,10947,456,4
13307,2019,1007,957,50,5
13309,2019,1610,1490,120,7.5
13311,2019,16266,15836,430,2.6
13313,2019,43564,41637,1927,4.4
13315,2019,2695,2575,120,4.5
13317,2019,3823,3650,173,4.5
13319,2019,3959,3808,151,3.8
13321,2019,8897,8552,345,3.9
15001,2019,91161,88018,3143,3.4
15003,2019,450562,438936,11626,2.6
15007,2019,36536,35558,978,2.7
15009,2019,86733,84461,2272,2.6
16001,2019,254224,247855,6369,2.5
16003,2019,1721,1604,117,6.8
16005,2019,42752,41546,1206,2.8
16007,2019,2978,2891,87,2.9
16009,2019,4109,3894,215,5.2
16011,2019,23817,23182,635,2.7
16013,2019,12318,11995,323,2.6
16015,2019,3516,3365,151,4.3
16017,2019,20058,19222,836,4.2
16019,2019,57042,55678,1364,2.4
16021,2019,5376,5138,238,4.4
16023,2019,1397,1360,37,2.6
16025,2019,695,676,19,2.7
16027,2019,104402,101058,3344,3.2
16029,2019,4135,4025,110,2.7
16031,2019,12215,11920,295,2.4
16033,2019,378,364,14,3.7
16035,2019,2905,2708,197,6.8
16037,2019,2228,2134,94,4.2
16039,2019,11547,11169,378,3.3
16041,2019,7041,6876,165,2.3
16043,2019,7870,7686,184,2.3
16045,2019,8308,8035,273,3.3
16047,2019,8222,8005,217,2.6
16049,2019,6563,6265,298,4.5
16051,2019,14035,13709,326,2.3
16053,2019,12199,11884,315,2.6
16055,2019,80102,77257,2845,3.6
16057,2019,20549,19994,555,2.7
16059,2019,3566,3396,170,4.8
16061,2019,1648,1558,90,5.5
16063,2019,2703,2607,96,3.6
16065,2019,21941,21539,402,1.8
16067,2019,11442,11151,291,2.5
16069,2019,21057,20459,598,2.8
16071,2019,2321,2268,53,2.3
16073,2019,5434,5251,183,3.4
16075,2019,11663,11248,415,3.6
16077,2019,4092,3965,127,3.1
16079,2019,5143,4839,304,5.9
16081,2019,6626,6480,146,2.2
16083,2019,41393,40234,1159,2.8
16085,2019,5554,5338,216,3.9
16087,2019,4612,4420,192,4.2
17001,2019,32358,31249,1109,3.4
17003,2019,2050,1923,127,6.2
17005,2019,7833,7533,300,3.8
17007,2019,26377,24890,1487,5.6
17009,2019,2993,2921,72,2.4
17011,2019,17392,16585,807,4.6
17013,2019,2338,2225,113,4.8
17015,2019,7325,7022,303,4.1
17017,2019,6131,5878,253,4.1
17019,2019,109116,105014,4102,3.8
17021,2019,14615,13910,705,4.8
17023,2019,7693,7345,348,4.5
17025,2019,6508,6212,296,4.5
17027,2019,20548,19908,640,3.1
17029,2019,23855,22889,966,4
17031,2019,2594759,2496526,98233,3.8
17033,2019,8715,8340,375,4.3
17035,2019,6125,5915,210,3.4
17037,2019,55397,53115,2282,4.1
17039,2019,7490,7165,325,4.3
17041,2019,10263,9897,366,3.6
17043,2019,507802,492985,14817,2.9
17045,2019,9019,8636,383,4.2
17047,2019,2715,2604,111,4.1
17049,2019,19370,18740,630,3.3
17051,2019,9940,9504,436,4.4
17053,2019,6490,6211,279,4.3
17055,2019,16456,15565,891,5.4
17057,2019,15262,14409,853,5.6
17059,2019,2359,2244,115,4.9
17061,2019,6036,5776,260,4.3
17063,2019,25443,24307,1136,4.5
17065,2019,4449,4277,172,3.9
17067,2019,8464,8067,397,4.7
17069,2019,1318,1231,87,6.6
17071,2019,3638,3463,175,4.8
17073,2019,25217,24015,1202,4.8
17075,2019,14481,13873,608,4.2
17077,2019,28083,27012,1071,3.8
17079,2019,4667,4469,198,4.2
17081,2019,17525,16720,805,4.6
17083,2019,11044,10555,489,4.4
17085,2019,10869,10428,441,4.1
17087,2019,4155,3905,250,6
17089,2019,274298,262136,12162,4.4
17091,2019,56207,53396,2811,5
17093,2019,68630,66358,2272,3.3
17095,2019,21856,20771,1085,5
17097,2019,378425,362822,15603,4.1
17099,2019,55002,52081,2921,5.3
17101,2019,5913,5606,307,5.2
17103,2019,17724,17018,706,4
17105,2019,16663,15984,679,4.1
17107,2019,12739,12185,554,4.3
17109,2019,13458,12830,628,4.7
17111,2019,165574,160086,5488,3.3
17113,2019,88460,85134,3326,3.8
17115,2019,48905,46328,2577,5.3
17117,2019,23125,22136,989,4.3
17119,2019,134999,129708,5291,3.9
17121,2019,17680,16889,791,4.5
17123,2019,5366,5108,258,4.8
17125,2019,6342,6004,338,5.3
17127,2019,5652,5336,316,5.6
17129,2019,6542,6295,247,3.8
17131,2019,8168,7761,407,5
17133,2019,18902,18313,589,3.1
17135,2019,11823,11207,616,5.2
17137,2019,16578,15910,668,4
17139,2019,7638,7384,254,3.3
17141,2019,25162,23947,1215,4.8
17143,2019,85453,81085,4368,5.1
17145,2019,8391,7960,431,5.1
17147,2019,8632,8319,313,3.6
17149,2019,7057,6751,306,4.3
17151,2019,1693,1599,94,5.6
17153,2019,1996,1865,131,6.6
17155,2019,3066,2912,154,5
17157,2019,14371,13842,529,3.7
17159,2019,7273,6975,298,4.1
17161,2019,71937,68377,3560,4.9
17163,2019,127362,121685,5677,4.5
17165,2019,9702,9188,514,5.3
17167,2019,101644,97552,4092,4
17169,2019,3277,3139,138,4.2
17171,2019,2530,2410,120,4.7
17173,2019,10695,10278,417,3.9
17175,2019,2555,2409,146,5.7
17177,2019,21823,20868,955,4.4
17179,2019,64182,61347,2835,4.4
17181,2019,7494,7070,424,5.7
17183,2019,33251,31540,1711,5.1
17185,2019,5874,5648,226,3.8
17187,2019,8556,8207,349,4.1
17189,2019,10254,9995,259,2.5
17191,2019,7031,6696,335,4.8
17193,2019,6663,6409,254,3.8
17195,2019,28849,27619,1230,4.3
17197,2019,357236,343602,13634,3.8
17199,2019,32146,30765,1381,4.3
17201,2019,140238,132290,7948,5.7
17203,2019,18870,18165,705,3.7
18001,2019,17255,16785,470,2.7
18003,2019,186799,180923,5876,3.1
18005,2019,45027,43902,1125,2.5
18007,2019,4582,4436,146,3.2
18009,2019,5006,4808,198,4
18011,2019,36450,35553,897,2.5
18013,2019,7750,7518,232,3
18015,2019,10276,9967,309,3
18017,2019,17995,17366,629,3.5
18019,2019,61893,59835,2058,3.3
18021,2019,12124,11694,430,3.5
18023,2019,17231,16769,462,2.7
18025,2019,4874,4672,202,4.1
18027,2019,16772,16337,435,2.6
18029,2019,25931,25010,921,3.6
18031,2019,15052,14618,434,2.9
18033,2019,22758,22116,642,2.8
18035,2019,53945,51853,2092,3.9
18037,2019,23145,22590,555,2.4
18039,2019,112941,109468,3473,3.1
18041,2019,8791,8375,416,4.7
18043,2019,41797,40476,1321,3.2
18045,2019,8060,7777,283,3.5
18047,2019,11446,11052,394,3.4
18049,2019,9916,9601,315,3.2
18051,2019,19534,19043,491,2.5
18053,2019,31833,30648,1185,3.7
18055,2019,13728,13164,564,4.1
18057,2019,184661,180004,4657,2.5
18059,2019,40470,39317,1153,2.8
18061,2019,20386,19727,659,3.2
18063,2019,90412,87966,2446,2.7
18065,2019,22165,21435,730,3.3
18067,2019,36915,35432,1483,4
18069,2019,18344,17745,599,3.3
18071,2019,22962,22356,606,2.6
18073,2019,16435,15831,604,3.7
18075,2019,9503,9216,287,3
18077,2019,15078,14567,511,3.4
18079,2019,13599,13151,448,3.3
18081,2019,83375,81134,2241,2.7
18083,2019,18584,18011,573,3.1
18085,2019,42438,41248,1190,2.8
18087,2019,20073,19514,559,2.8
18089,2019,232451,221096,11355,4.9
18091,2019,48062,46012,2050,4.3
18093,2019,21247,20481,766,3.6
18095,2019,59452,57262,2190,3.7
18097,2019,492967,476851,16116,3.3
18099,2019,23239,22513,726,3.1
18101,2019,5380,5239,141,2.6
18103,2019,15517,14911,606,3.9
18105,2019,70338,68000,2338,3.3
18107,2019,18852,18275,577,3.1
18109,2019,36532,35404,1128,3.1
18111,2019,7035,6746,289,4.1
18113,2019,23760,23023,737,3.1
18115,2019,3201,3089,112,3.5
18117,2019,8653,8353,300,3.5
18119,2019,9413,9038,375,4
18121,2019,7116,6847,269,3.8
18123,2019,9306,8998,308,3.3
18125,2019,6151,5948,203,3.3
18127,2019,87566,84303,3263,3.7
18129,2019,13680,13306,374,2.7
18131,2019,6569,6367,202,3.1
18133,2019,16868,16286,582,3.5
18135,2019,11347,10922,425,3.7
18137,2019,14326,13860,466,3.3
18139,2019,9004,8763,241,2.7
18141,2019,136431,131498,4933,3.6
18143,2019,10600,10221,379,3.6
18145,2019,23275,22600,675,2.9
18147,2019,10841,10501,340,3.1
18149,2019,9963,9531,432,4.3
18151,2019,20785,20232,553,2.7
18153,2019,8444,8085,359,4.3
18155,2019,5024,4857,167,3.3
18157,2019,99148,96245,2903,2.9
18159,2019,9337,9084,253,2.7
18161,2019,3574,3457,117,3.3
18163,2019,94928,92022,2906,3.1
18165,2019,7041,6675,366,5.2
18167,2019,48492,46409,2083,4.3
18169,2019,15101,14630,471,3.1
18171,2019,4225,4098,127,3
18173,2019,33195,32233,962,2.9
18175,2019,13771,13315,456,3.3
18177,2019,30881,29776,1105,3.6
18179,2019,14514,14123,391,2.7
18181,2019,13577,13210,367,2.7
18183,2019,17881,17354,527,2.9
19001,2019,4281,4180,101,2.4
19003,2019,2209,2171,38,1.7
19005,2019,7490,7227,263,3.5
19007,2019,6044,5829,215,3.6
19009,2019,3172,3093,79,2.5
19011,2019,13745,13339,406,3
19013,2019,70280,68011,2269,3.2
19015,2019,15151,14791,360,2.4
19017,2019,14103,13774,329,2.3
19019,2019,11481,11163,318,2.8
19021,2019,11924,11673,251,2.1
19023,2019,8015,7758,257,3.2
19025,2019,4312,4202,110,2.6
19027,2019,11106,10890,216,1.9
19029,2019,6998,6800,198,2.8
19031,2019,11010,10738,272,2.5
19033,2019,23919,23262,657,2.7
19035,2019,6243,6086,157,2.5
19037,2019,6605,6416,189,2.9
19039,2019,4943,4799,144,2.9
19041,2019,8624,8385,239,2.8
19043,2019,10301,9925,376,3.7
19045,2019,23154,22291,863,3.7
19047,2019,8266,7971,295,3.6
19049,2019,50365,49377,988,2
19051,2019,4263,4141,122,2.9
19053,2019,4453,4354,99,2.2
19055,2019,10720,10468,252,2.4
19057,2019,19587,18810,777,4
19059,2019,10228,9933,295,2.9
19061,2019,56937,55435,1502,2.6
19063,2019,5332,5196,136,2.6
19065,2019,10750,10367,383,3.6
19067,2019,8977,8657,320,3.6
19069,2019,5795,5659,136,2.3
19071,2019,3732,3629,103,2.8
19073,2019,5499,5367,132,2.4
19075,2019,6623,6440,183,2.8
19077,2019,5703,5533,170,3
19079,2019,7014,6814,200,2.9
19081,2019,5995,5850,145,2.4
19083,2019,8201,7939,262,3.2
19085,2019,7480,7297,183,2.4
19087,2019,9932,9668,264,2.7
19089,2019,5256,5108,148,2.8
19091,2019,5190,5052,138,2.7
19093,2019,4190,4107,83,2
19095,2019,10686,10450,236,2.2
19097,2019,11166,10814,352,3.2
19099,2019,20067,19478,589,2.9
19101,2019,10253,10002,251,2.4
19103,2019,87724,85941,1783,2
19105,2019,10876,10532,344,3.2
19107,2019,5309,5136,173,3.3
19109,2019,8537,8347,190,2.2
19111,2019,16350,15706,644,3.9
19113,2019,124290,120668,3622,2.9
19115,2019,6135,5947,188,3.1
19117,2019,4700,4603,97,2.1
19119,2019,7165,7047,118,1.6
19121,2019,8722,8404,318,3.6
19123,2019,12034,11729,305,2.5
19125,2019,18614,18215,399,2.1
19127,2019,18204,17381,823,4.5
19129,2019,7509,7334,175,2.3
19131,2019,6952,6834,118,1.7
19133,2019,4509,4375,134,3
19135,2019,4080,3955,125,3.1
19137,2019,5077,4942,135,2.7
19139,2019,22175,21539,636,2.9
19141,2019,8367,8186,181,2.2
19143,2019,3578,3509,69,1.9
19145,2019,6478,6310,168,2.6
19147,2019,4855,4747,108,2.2
19149,2019,15033,14695,338,2.2
19151,2019,4589,4501,88,1.9
19153,2019,273646,265893,7753,2.8
19155,2019,49299,48101,1198,2.4
19157,2019,10539,10258,281,2.7
19159,2019,2511,2439,72,2.9
19161,2019,5363,5236,127,2.4
19163,2019,90711,87687,3024,3.3
19165,2019,6801,6657,144,2.1
19167,2019,21340,20939,401,1.9
19169,2019,59215,58115,1100,1.9
19171,2019,9608,9308,300,3.1
19173,2019,3247,3185,62,1.9
19175,2019,6375,6169,206,3.2
19177,2019,3714,3613,101,2.7
19179,2019,18068,17404,664,3.7
19181,2019,28783,28053,730,2.5
19183,2019,12211,11908,303,2.5
19185,2019,2848,2774,74,2.6
19187,2019,19774,19159,615,3.1
19189,2019,5195,5051,144,2.8
19191,2019,12125,11779,346,2.9
19193,2019,56509,54977,1532,2.7
19195,2019,4269,4149,120,2.8
19197,2019,7050,6867,183,2.6
20001,2019,6436,6209,227,3.5
20003,2019,4178,4041,137,3.3
20005,2019,6987,6626,361,5.2
20007,2019,2319,2261,58,2.5
20009,2019,13526,13103,423,3.1
20011,2019,6700,6416,284,4.2
20013,2019,5352,5183,169,3.2
20015,2019,32491,31442,1049,3.2
20017,2019,1524,1482,42,2.8
20019,2019,1434,1378,56,3.9
20021,2019,10136,9788,348,3.4
20023,2019,1310,1278,32,2.4
20025,2019,1072,1047,25,2.3
20027,2019,3777,3656,121,3.2
20029,2019,3787,3665,122,3.2
20031,2019,4023,3841,182,4.5
20033,2019,869,846,23,2.6
20035,2019,16298,15749,549,3.4
20037,2019,18729,18003,726,3.9
20039,2019,1235,1198,37,3
20041,2019,8842,8528,314,3.6
20043,2019,4143,4004,139,3.4
20045,2019,65375,63457,1918,2.9
20047,2019,1488,1450,38,2.6
20049,2019,1152,1109,43,3.7
20051,2019,17036,16649,387,2.3
20053,2019,2748,2671,77,2.8
20055,2019,20602,20121,481,2.3
20057,2019,17088,16664,424,2.5
20059,2019,14023,13557,466,3.3
20061,2019,11311,10811,500,4.4
20063,2019,1468,1437,31,2.1
20065,2019,1114,1080,34,3.1
20067,2019,3218,3126,92,2.9
20069,2019,3230,3166,64,2
20071,2019,798,780,18,2.3
20073,2019,3238,3136,102,3.2
20075,2019,1613,1583,30,1.9
20077,2019,2875,2802,73,2.5
20079,2019,16990,16496,494,2.9
20081,2019,2208,2158,50,2.3
20083,2019,987,963,24,2.4
20085,2019,7167,6959,208,2.9
20087,2019,10096,9788,308,3.1
20089,2019,1291,1255,36,2.8
20091,2019,338777,329456,9321,2.8
20093,2019,2047,1999,48,2.3
20095,2019,3434,3325,109,3.2
20097,2019,1297,1267,30,2.3
20099,2019,10029,9629,400,4
20101,2019,772,752,20,2.6
20103,2019,36474,35225,1249,3.4
20105,2019,1681,1642,39,2.3
20107,2019,4440,4176,264,5.9
20109,2019,1623,1590,33,2
20111,2019,16666,16099,567,3.4
20113,2019,17171,16789,382,2.2
20115,2019,5991,5814,177,3
20117,2019,5492,5335,157,2.9
20119,2019,2155,2105,50,2.3
20121,2019,17476,16898,578,3.3
20123,2019,3359,3279,80,2.4
20125,2019,14801,14196,605,4.1
20127,2019,2993,2912,81,2.7
20129,2019,1140,1107,33,2.9
20131,2019,5368,5220,148,2.8
20133,2019,6130,5850,280,4.6
20135,2019,1342,1308,34,2.5
20137,2019,2700,2641,59,2.2
20139,2019,7973,7689,284,3.6
20141,2019,2050,2009,41,2
20143,2019,3009,2927,82,2.7
20145,2019,2873,2791,82,2.9
20147,2019,2638,2569,69,2.6
20149,2019,12410,12062,348,2.8
20151,2019,4907,4783,124,2.5
20153,2019,1490,1457,33,2.2
20155,2019,29642,28692,950,3.2
20157,2019,2263,2205,58,2.6
20159,2019,5208,5063,145,2.8
20161,2019,35046,34062,984,2.8
20163,2019,2538,2448,90,3.5
20165,2019,1632,1586,46,2.8
20167,2019,3296,3200,96,2.9
